TaxonID	dc:source	ScientificName	HigherTaxonID	TaxonRank	TaxonomicStatus
leptogastrinae:tid:2177	http://leptogastrinae.lifedesks.org/pages/2177	Euscelidia artaphernes (Speiser, 1910)	leptogastrinae:tid:2102	species		270	28cf12de-fc72-4e22-91b2-725c60cc0a9d	
leptogastrinae:tid:2237	http://leptogastrinae.lifedesks.org/pages/2237	Euscelidia milva Dikow, 2003	leptogastrinae:tid:2102	species		271	13e8d979-d79a-490d-a01f-16e8411dddda	
leptogastrinae:tid:2236	http://leptogastrinae.lifedesks.org/pages/2236	Euscelidia lucioides Dikow, 2003	leptogastrinae:tid:2102	species		272	f7278eb5-6dc0-4c45-b124-792e9cf2afd0	
leptogastrinae:tid:2235	http://leptogastrinae.lifedesks.org/pages/2235	Euscelidia longibifida Dikow, 2003	leptogastrinae:tid:2102	species		273	5762b8a2-3204-4d1b-9ed6-06d805d268ea	
leptogastrinae:tid:2238	http://leptogastrinae.lifedesks.org/pages/2238	Euscelidia mucronata Dikow, 2003	leptogastrinae:tid:2102	species		274	2a5535b6-0c9d-4e05-8c0a-85b075e7f153	
leptogastrinae:tid:2239	http://leptogastrinae.lifedesks.org/pages/2239	Euscelidia natalensis Dikow, 2003	leptogastrinae:tid:2102	species		275	a224234f-c1be-453c-8ab0-0560c057fe18	
leptogastrinae:tid:2224	http://leptogastrinae.lifedesks.org/pages/2224	Euscelidia erichthenii Dikow, 2003	leptogastrinae:tid:2102	species		276	0affa038-cf22-45cd-9431-bf82747c965e	
leptogastrinae:tid:2241	http://leptogastrinae.lifedesks.org/pages/2241	Euscelidia obtusa Dikow, 2003	leptogastrinae:tid:2102	species		277	10107c79-a482-4e63-9f20-e9b1a00b7202	
leptogastrinae:tid:2234	http://leptogastrinae.lifedesks.org/pages/2234	Euscelidia livida Dikow, 2003	leptogastrinae:tid:2102	species		278	986f90c8-bace-459e-81a9-77fa73bd065a	
leptogastrinae:tid:2233	http://leptogastrinae.lifedesks.org/pages/2233	Euscelidia lepida Dikow, 2003	leptogastrinae:tid:2102	species		279	77ff02a3-d21c-4b20-b127-1f1cb71ef25d	
leptogastrinae:tid:2228	http://leptogastrinae.lifedesks.org/pages/2228	Euscelidia hesperia Dikow, 2003	leptogastrinae:tid:2102	species		280	b4c2d758-be57-4ff9-abd9-c77cf55b1b60	
leptogastrinae:tid:2227	http://leptogastrinae.lifedesks.org/pages/2227	Euscelidia glabra Dikow, 2003	leptogastrinae:tid:2102	species		281	f32599ed-ad79-48e3-8cbc-199e6daaa972	
leptogastrinae:tid:2229	http://leptogastrinae.lifedesks.org/pages/2229	Euscelidia hyalina Dikow, 2003	leptogastrinae:tid:2102	species		282	06500f96-4a78-49ed-99ce-b6a66970a875	
leptogastrinae:tid:2230	http://leptogastrinae.lifedesks.org/pages/2230	Euscelidia insolita Dikow, 2003	leptogastrinae:tid:2102	species		283	bc73052b-0566-40f4-8210-d6287742cbfc	
leptogastrinae:tid:2232	http://leptogastrinae.lifedesks.org/pages/2232	Euscelidia lata Dikow, 2003	leptogastrinae:tid:2102	species		284	c7dd5498-b7c6-4799-b102-55a444c5edd2	
leptogastrinae:tid:2231	http://leptogastrinae.lifedesks.org/pages/2231	Euscelidia kasungu Dikow, 2003	leptogastrinae:tid:2102	species		285	5a7f8002-dded-4464-b41e-c311ec2eed8b	
leptogastrinae:tid:2226	http://leptogastrinae.lifedesks.org/pages/2226	Euscelidia flava Dikow, 2003	leptogastrinae:tid:2102	species		286	935f6d0e-16b0-4f02-b802-47421f67b4fd	
leptogastrinae:tid:2225	http://leptogastrinae.lifedesks.org/pages/2225	Euscelidia fistula Dikow, 2003	leptogastrinae:tid:2102	species		287	1f6019e9-3402-41a9-96e0-5f6f02fe9b35	
leptogastrinae:tid:2246	http://leptogastrinae.lifedesks.org/pages/2246	Euscelidia popa Dikow, 2003	leptogastrinae:tid:2102	species		288	11866559-bfbd-4877-b59b-110104700209	
leptogastrinae:tid:2245	http://leptogastrinae.lifedesks.org/pages/2245	Euscelidia pipinna Dikow, 2003	leptogastrinae:tid:2102	species		289	f5e6a2e1-16cf-48ef-a2b6-0a070a7dc66f	
leptogastrinae:tid:2223	http://leptogastrinae.lifedesks.org/pages/2223	Euscelidia crena Dikow, 2003	leptogastrinae:tid:2102	species		290	d20db18a-cd67-459f-9ee8-62e8edb9b553	
leptogastrinae:tid:2243	http://leptogastrinae.lifedesks.org/pages/2243	Euscelidia peteraxi Dikow, 2003	leptogastrinae:tid:2102	species		291	de66c70e-544f-4ca9-9b99-97a18dc662a3	
leptogastrinae:tid:2244	http://leptogastrinae.lifedesks.org/pages/2244	Euscelidia picta Dikow, 2003	leptogastrinae:tid:2102	species		292	803bba27-d7bb-41ce-933f-8dd8f39f540d	
leptogastrinae:tid:2220	http://leptogastrinae.lifedesks.org/pages/2220	Euscelidia cana Dikow, 2003	leptogastrinae:tid:2102	species		293	0a1dfa7d-efb1-48d5-a424-bf937280e4c0	
leptogastrinae:tid:2221	http://leptogastrinae.lifedesks.org/pages/2221	Euscelidia capensis Dikow, 2003	leptogastrinae:tid:2102	species		294	068c3633-c557-487b-8c2e-4e94a03c0ae8	
leptogastrinae:tid:2222	http://leptogastrinae.lifedesks.org/pages/2222	Euscelidia cobice Dikow, 2003	leptogastrinae:tid:2102	species		295	96ffa936-1b04-4bc1-9005-120d90415df4	
leptogastrinae:tid:2174	http://leptogastrinae.lifedesks.org/pages/2174	Systellogaster fascipennis (Schiner, 1866)	leptogastrinae:tid:2167			296	0195f623-a9ac-4001-99d6-a6d8cfbac1d9	
leptogastrinae:tid:2296	http://leptogastrinae.lifedesks.org/pages/2296	Lobus pilosellus (Hermann, 1917)	leptogastrinae:tid:2284	species		297	ab1a2954-9f01-4534-a11d-cfb91671a552	
leptogastrinae:tid:2295	http://leptogastrinae.lifedesks.org/pages/2295	Lobus petiolus (Martin, 1964)	leptogastrinae:tid:2284	species		298	0aaf0fb3-edf9-4114-b605-7a613278ec40	
leptogastrinae:tid:2299	http://leptogastrinae.lifedesks.org/pages/2299	Lobus fragilissimus (Frey, 1936)	leptogastrinae:tid:2298		synonym	299	42b91f56-9347-4c10-8935-7f5afbb79f4d
leptogastrinae:tid:2318	http://leptogastrinae.lifedesks.org/pages/2318	Leptogaster pallipes von Roser, 1840	leptogastrinae:tid:2298		synonym	300	d8380f44-4625-409b-a9ba-0a21dfd3730d
leptogastrinae:tid:2319	http://leptogastrinae.lifedesks.org/pages/2319	Leptogaster gallica Janssens, 1957	leptogastrinae:tid:2298		synonym	301	4ae557ec-bbc7-4f3a-93f4-56fc79648085
leptogastrinae:tid:2298	http://leptogastrinae.lifedesks.org/pages/2298	Lobus subtilis (Loew, 1847)	leptogastrinae:tid:2284	species		302	8cfd35e7-7618-4b4c-b42f-c50df310f07e	
leptogastrinae:tid:2301	http://leptogastrinae.lifedesks.org/pages/2301	Lobus trimucronatus (Hermann, 1917)	leptogastrinae:tid:2284	species		303	ba183434-5a38-4215-b60b-daa151d26357	
leptogastrinae:tid:2294	http://leptogastrinae.lifedesks.org/pages/2294	Lobus palawanensis (Oldroyd, 1972)	leptogastrinae:tid:2284	species		304	d1783e18-2348-4f01-a82e-c811dcb87b74	
leptogastrinae:tid:2297	http://leptogastrinae.lifedesks.org/pages/2297	Lobus ruficestus (Martin, 1964)	leptogastrinae:tid:2284	species		305	51ae7838-af68-4c7c-9a7b-d6e572227355	
leptogastrinae:tid:2291	http://leptogastrinae.lifedesks.org/pages/2291	Lobus entebbensis (Oldroyd, 1939)	leptogastrinae:tid:2284	species		306	785ff666-7945-4174-918e-163e867ede2e	
leptogastrinae:tid:2287	http://leptogastrinae.lifedesks.org/pages/2287	Lobus concavus (Martin, 1964)	leptogastrinae:tid:2284	species		307	33ae1f64-4994-42c1-94a3-a6588b4170ae	
leptogastrinae:tid:2286	http://leptogastrinae.lifedesks.org/pages/2286	Lobus aristalis (Janssens, 1957)	leptogastrinae:tid:2284	species		308	11ff516a-e0c9-4e39-85c9-acfa75e74edd	
leptogastrinae:tid:2285	http://leptogastrinae.lifedesks.org/pages/2285	Lobus agrioninus (Speiser, 1910)	leptogastrinae:tid:2284	species		309	ab1caa63-cf7f-41b2-a98c-f0d6c6b92f4d	
leptogastrinae:tid:2288	http://leptogastrinae.lifedesks.org/pages/2288	Lobus cracens (Martin, 1964)	leptogastrinae:tid:2284	species		310	b38fa7da-456f-4a88-baca-6b089d9316fa	
leptogastrinae:tid:2289	http://leptogastrinae.lifedesks.org/pages/2289	Lobus crassitarsis (Frey, 1937)	leptogastrinae:tid:2284	species		311	c158a0e3-cbf8-4907-b3a7-ab8de962e864	
leptogastrinae:tid:2302	http://leptogastrinae.lifedesks.org/pages/2302	Lobus ungulus (Martin, 1964)	leptogastrinae:tid:2284	species		312	e1da8bf0-7e8d-4735-8eb8-20091ba02b78	
leptogastrinae:tid:2290	http://leptogastrinae.lifedesks.org/pages/2290	Lobus ealensis (Janssens, 1954)	leptogastrinae:tid:2284	species		313	e98e4029-68de-4a55-b77d-ce75b16eb4a2	
leptogastrinae:tid:2293	http://leptogastrinae.lifedesks.org/pages/2293	Lobus megafemur (Hull, 1967)	leptogastrinae:tid:2284	species		314	818742cf-e6e1-495a-84c2-ba148b8ced2e	
leptogastrinae:tid:2292	http://leptogastrinae.lifedesks.org/pages/2292	Lobus galbicestus (Martin, 1964)	leptogastrinae:tid:2284	species		315	c5f9ab21-652f-4a28-bb0f-ddb9169adc06	
leptogastrinae:tid:2312	http://leptogastrinae.lifedesks.org/pages/2312	Lobus liberiae Martin, 1972	leptogastrinae:tid:2284	species		316	bdd17beb-7c79-48e5-8cda-982ce66d4b37	
leptogastrinae:tid:2303	http://leptogastrinae.lifedesks.org/pages/2303	Lobus bandipurensis Joseph & Parui, 1992	leptogastrinae:tid:2284	species		317	f1030e2f-fbca-481f-a763-ab7be46dcd35	
leptogastrinae:tid:2313	http://leptogastrinae.lifedesks.org/pages/2313	Lobus martini Joseph & Parui, 1983	leptogastrinae:tid:2284	species		318	5a557569-3c5d-4744-8ef1-305eaa619ac7	
leptogastrinae:tid:2314	http://leptogastrinae.lifedesks.org/pages/2314	Lobus pallipes (Janssens, 1953)	leptogastrinae:tid:2284	species		319	b6fd1bfd-bf9d-4638-a577-8a4196a2c546	
leptogastrinae:tid:2316	http://leptogastrinae.lifedesks.org/pages/2316	Lobus unilineatus Martin, 1972	leptogastrinae:tid:2284	species		320	f8c3d084-1781-40db-8bd7-a5c77b949aef	
leptogastrinae:tid:2315	http://leptogastrinae.lifedesks.org/pages/2315	Lobus pandai Joseph & Parui, 1999	leptogastrinae:tid:2284	species		321	db59c1ec-d384-4ed5-b7d0-321c61c75be0	
leptogastrinae:tid:2311	http://leptogastrinae.lifedesks.org/pages/2311	Lobus keralae Martin, 1972	leptogastrinae:tid:2284	species		322	5ebaeb31-d282-4aca-aad3-0c716ea438c8	
leptogastrinae:tid:2310	http://leptogastrinae.lifedesks.org/pages/2310	Lobus kenyae Martin, 1972	leptogastrinae:tid:2284	species		323	f13eb389-7747-4ddf-a87a-23a6a232f858	
leptogastrinae:tid:2306	http://leptogastrinae.lifedesks.org/pages/2306	Lobus guineae Martin, 1972	leptogastrinae:tid:2284	species		324	cffd2f40-c06a-4f13-8f3b-f4153894898a	
leptogastrinae:tid:2305	http://leptogastrinae.lifedesks.org/pages/2305	Lobus evenhuisi Joseph & Parui, 1991	leptogastrinae:tid:2284	species		325	2078e03a-ca4d-4ae6-9857-77700aa585d5	
leptogastrinae:tid:2304	http://leptogastrinae.lifedesks.org/pages/2304	Lobus bicingulatus (Bezzi, 1906)	leptogastrinae:tid:2284	species		326	3057fdd7-c1cb-4173-b0b7-e96d5cff68b0	
leptogastrinae:tid:2307	http://leptogastrinae.lifedesks.org/pages/2307	Lobus himalayae Martin, 1972	leptogastrinae:tid:2284	species		327	26ea2839-13ff-4dad-a7a9-4a19d201a025	
leptogastrinae:tid:2317	http://leptogastrinae.lifedesks.org/pages/2317	Lobus vindex (Janssens, 1954)	leptogastrinae:tid:2284	species		328	a1f8787e-e5e4-4829-9568-5d86efab5dc7	
leptogastrinae:tid:2309	http://leptogastrinae.lifedesks.org/pages/2309	Lobus janssensi Martin, 1972	leptogastrinae:tid:2284	species		329	ccb697aa-93eb-46fd-b7b4-d1988da594e5	
leptogastrinae:tid:2308	http://leptogastrinae.lifedesks.org/pages/2308	Lobus jairami Joseph & Parui, 1984	leptogastrinae:tid:2284	species		330	630bd9ba-ad6e-44de-a2ae-e0a9c8bba46b	
leptogastrinae:tid:2780	http://leptogastrinae.lifedesks.org/pages/2780	Leptogaster salvia Martin, 1957	leptogastrinae:tid:2584	species		331	72030955-40ea-40a7-b703-9087a39fec3c	
leptogastrinae:tid:2779	http://leptogastrinae.lifedesks.org/pages/2779	Leptogaster salina Lehr, 1972	leptogastrinae:tid:2584	species		332	414529a2-208c-4d10-b0ff-95cfcf69e542	
leptogastrinae:tid:2781	http://leptogastrinae.lifedesks.org/pages/2781	Leptogaster schaefferi Back, 1909	leptogastrinae:tid:2584	species		333	391c2258-30dd-4ac6-9de2-dd72c62b5249	
leptogastrinae:tid:2782	http://leptogastrinae.lifedesks.org/pages/2782	Leptogaster sericea Janssens, 1954	leptogastrinae:tid:2584	species		334	eb8afbd7-041b-4fd3-afde-60efdf8364f6	
leptogastrinae:tid:2783	http://leptogastrinae.lifedesks.org/pages/2783	Leptogaster seyrigi Janssens, 1954	leptogastrinae:tid:2584	species		335	7de344f1-6c10-489e-9d59-cc7eddc120f4	
leptogastrinae:tid:2778	http://leptogastrinae.lifedesks.org/pages/2778	Leptogaster rufirostris Loew, 1858	leptogastrinae:tid:2584	species		336	f9a5427a-030d-4038-8a4a-d7a666baefad	
leptogastrinae:tid:2777	http://leptogastrinae.lifedesks.org/pages/2777	Leptogaster rufescens Janssens, 1954	leptogastrinae:tid:2584	species		337	323c66ca-bdc0-4fed-bf5b-5b4ae5b65f0b	
leptogastrinae:tid:2773	http://leptogastrinae.lifedesks.org/pages/2773	Leptogaster recurva Martin, 1964	leptogastrinae:tid:2584	species		338	b1357827-4009-408e-b5a4-3b8b5b859d97	
leptogastrinae:tid:2774	http://leptogastrinae.lifedesks.org/pages/2774	Leptogaster roederi Williston, 1896	leptogastrinae:tid:2584	species		339	a8e5ac91-9d40-450b-8f07-0da8a0b5b6a1	
leptogastrinae:tid:2775	http://leptogastrinae.lifedesks.org/pages/2775	Leptogaster rubida Wiedemann, 1821	leptogastrinae:tid:2584	species		340	b33bbb6e-a264-480f-9281-7c3101f299e4	
leptogastrinae:tid:2776	http://leptogastrinae.lifedesks.org/pages/2776	Leptogaster rufa Janssens, 1953	leptogastrinae:tid:2584	species		341	ebc550e7-a483-48ce-b0e4-55bbc7b4bd91	
leptogastrinae:tid:2793	http://leptogastrinae.lifedesks.org/pages/2793	Leptogaster tenuis Loew, 1858	leptogastrinae:tid:2584	species		342	1fd2b572-6a26-4bff-963e-cf89ed696d57	
leptogastrinae:tid:2784	http://leptogastrinae.lifedesks.org/pages/2784	Leptogaster similis Hsia, 1949	leptogastrinae:tid:2584	species		343	e3d0c77f-3b63-4f88-a202-c2fe27f4f2c9	
leptogastrinae:tid:2790	http://leptogastrinae.lifedesks.org/pages/2790	Leptogaster straminea Becker, 1906	leptogastrinae:tid:2584	species		344	99110385-1d0b-4d75-baf9-9aaf8b671304	
leptogastrinae:tid:2791	http://leptogastrinae.lifedesks.org/pages/2791	Leptogaster tarsalis Janssens, 1954	leptogastrinae:tid:2584	species		345	a737207e-a049-4f1e-a783-fdafba0c24c4	
leptogastrinae:tid:2772	http://leptogastrinae.lifedesks.org/pages/2772	Leptogaster radialis Janssens, 1954	leptogastrinae:tid:2584	species		346	46e1588a-85a3-4658-a24a-8a77a1fef43f	
leptogastrinae:tid:2794	http://leptogastrinae.lifedesks.org/pages/2794	Leptogaster testacea Loew, 1862	leptogastrinae:tid:2584	species		347	ecf2f5f2-ffe2-4d50-b90b-dcfcce41fa71	
leptogastrinae:tid:2792	http://leptogastrinae.lifedesks.org/pages/2792	Leptogaster tenerrima Meijere, 1914	leptogastrinae:tid:2584	species		348	45c5f080-4495-437d-91d3-99d9a351ea9b	
leptogastrinae:tid:2789	http://leptogastrinae.lifedesks.org/pages/2789	Leptogaster stichosoma Janssens, 1957	leptogastrinae:tid:2584	species		349	f05f739c-c4c9-4535-a4fc-73dff6ce8b8b	
leptogastrinae:tid:2785	http://leptogastrinae.lifedesks.org/pages/2785	Leptogaster sinensis Hsia, 1949	leptogastrinae:tid:2584	species		350	26b227a4-98e6-4cdf-887c-6cf59e40cf90	
leptogastrinae:tid:2786	http://leptogastrinae.lifedesks.org/pages/2786	Leptogaster spadix Hsia, 1949	leptogastrinae:tid:2584	species		351	6f2d17c1-b681-40b6-9442-e65d2a75710b	
leptogastrinae:tid:2787	http://leptogastrinae.lifedesks.org/pages/2787	Leptogaster spinitarsis Bromley, 1951	leptogastrinae:tid:2584	species		352	7faf8808-b303-461b-bb4a-21f128adfbd9	
leptogastrinae:tid:2788	http://leptogastrinae.lifedesks.org/pages/2788	Leptogaster stackelbergi Lehr, 1961	leptogastrinae:tid:2584	species		353	9b1073a0-0868-40ef-8ad7-c7ef02af0ab0	
leptogastrinae:tid:2795	http://leptogastrinae.lifedesks.org/pages/2795	Leptogaster texana Bromley, 1934	leptogastrinae:tid:2584	species		354	54e7ba7c-593f-4f50-b068-9935699e60c5	
leptogastrinae:tid:2749	http://leptogastrinae.lifedesks.org/pages/2749	Leptogaster nubeculosa Bigot, 1879	leptogastrinae:tid:2584	species		355	791f464e-b4fb-40dc-bcbc-cf720e1c392c	
leptogastrinae:tid:2752	http://leptogastrinae.lifedesks.org/pages/2752	Leptogaster ramoni Jaennicke, 1867	leptogastrinae:tid:2751		synonym	356	2149cb56-c53c-469b-bb0b-abefbc67ef79
leptogastrinae:tid:2751	http://leptogastrinae.lifedesks.org/pages/2751	Leptogaster obscuripes Loew, 1862	leptogastrinae:tid:2584	species		357	557a6ea0-3ba8-40a3-b02f-99287c0f3202	
leptogastrinae:tid:2750	http://leptogastrinae.lifedesks.org/pages/2750	Leptogaster obscuripennis Johnson, 1895	leptogastrinae:tid:2584	species		358	62a49765-dc37-4101-90e6-3a0a6b2416a4	
leptogastrinae:tid:2754	http://leptogastrinae.lifedesks.org/pages/2754	Leptogaster occidentalis White, 1914	leptogastrinae:tid:2584	species		359	f40d297d-50f4-4972-ac49-7b5f9e420073	
leptogastrinae:tid:2755	http://leptogastrinae.lifedesks.org/pages/2755	Leptogaster odostata Oldroyd, 1960	leptogastrinae:tid:2584	species		360	ce2a5d44-5c06-49bc-a631-5da658432078	
leptogastrinae:tid:2756	http://leptogastrinae.lifedesks.org/pages/2756	Leptogaster palparis Loew, 1847	leptogastrinae:tid:2584	species		361	2f0a1d6f-68a1-4721-b9cd-43b678717d76	
leptogastrinae:tid:2748	http://leptogastrinae.lifedesks.org/pages/2748	Leptogaster nitoris Martin, 1957	leptogastrinae:tid:2584	species		362	cb5fabcf-05eb-4aa6-9ee1-d99ed177fd19	
leptogastrinae:tid:2746	http://leptogastrinae.lifedesks.org/pages/2746	Leptogaster nigra Hsia, 1949	leptogastrinae:tid:2584	species		363	9c9cdeb7-982f-4016-8f86-ba0dc543cde1	
leptogastrinae:tid:2743	http://leptogastrinae.lifedesks.org/pages/2743	Leptogaster nartshukae Lehr, 1961	leptogastrinae:tid:2584	species		364	bf235ca9-94b3-4b16-853f-c59813dcded3	
leptogastrinae:tid:2744	http://leptogastrinae.lifedesks.org/pages/2744	Leptogaster nerophana Oldroyd, 1960	leptogastrinae:tid:2584	species		365	26cbfcb1-7485-4553-ba9c-ce4d9feab6f8	
leptogastrinae:tid:2796	http://leptogastrinae.lifedesks.org/pages/2796	Leptogaster tillyardi Hardy, 1935	leptogastrinae:tid:2584	species		366	b5ceb690-56d1-4a3d-832a-243742edf640	
leptogastrinae:tid:2745	http://leptogastrinae.lifedesks.org/pages/2745	Leptogaster niger Wiedemann, 1828	leptogastrinae:tid:2584	species		367	bb16a6b5-0c41-4d2b-bc58-bb93f61b5999	
leptogastrinae:tid:2757	http://leptogastrinae.lifedesks.org/pages/2757	Leptogaster panda Martin, 1957	leptogastrinae:tid:2584	species		368	847a8ff4-ad93-4bbf-9bf7-ced15b4647a0	
leptogastrinae:tid:2758	http://leptogastrinae.lifedesks.org/pages/2758	Leptogaster parvoclava Martin, 1957	leptogastrinae:tid:2584	species		369	46d4d38b-8a77-4987-aa4b-1830fcf30db1	
leptogastrinae:tid:2765	http://leptogastrinae.lifedesks.org/pages/2765	Leptogaster prior Melander, 1946	leptogastrinae:tid:2584	species		370	4472d9d2-bacd-44b6-a23d-61bdfdaf88d1	
leptogastrinae:tid:2766	http://leptogastrinae.lifedesks.org/pages/2766	Leptogaster pubescens Curran, 1934	leptogastrinae:tid:2584	species		371	b9d70623-22bd-4064-8e9f-41b24cf27f59	
leptogastrinae:tid:2768	http://leptogastrinae.lifedesks.org/pages/2768	Leptogaster pusilla Jaennicke, 1867	leptogastrinae:tid:2767		synonym	372	15412ada-9607-41f1-8446-e74c4c9b4285
leptogastrinae:tid:2767	http://leptogastrinae.lifedesks.org/pages/2767	Leptogaster pubicornis Loew, 1847	leptogastrinae:tid:2584	species		373	97d86ecd-e05e-4c54-a258-d06d0da09947	
leptogastrinae:tid:2770	http://leptogastrinae.lifedesks.org/pages/2770	Leptogaster puella Janssens, 1953	leptogastrinae:tid:2584	species		374	575ad916-7cca-4472-8c9b-14826850a091	
leptogastrinae:tid:2764	http://leptogastrinae.lifedesks.org/pages/2764	Leptogaster pilicnemis Janssens, 1954	leptogastrinae:tid:2584	species		375	50844d11-56c8-4151-84c1-febda22fe49c	
leptogastrinae:tid:2763	http://leptogastrinae.lifedesks.org/pages/2763	Leptogaster pictipennis Loew, 1858	leptogastrinae:tid:2584	species		376	bb2d9b1b-394e-4054-a0a8-1d3444867aad	
leptogastrinae:tid:2759	http://leptogastrinae.lifedesks.org/pages/2759	Leptogaster patula Martin, 1957	leptogastrinae:tid:2584	species		377	337f2c01-1059-459e-ba75-b66bdc0320ab	
leptogastrinae:tid:2760	http://leptogastrinae.lifedesks.org/pages/2760	Leptogaster pedania Walker, 1849	leptogastrinae:tid:2584	species		378	73131066-8441-454d-a25b-950aa8ce5ccc	
leptogastrinae:tid:2761	http://leptogastrinae.lifedesks.org/pages/2761	Leptogaster pellucida Janssens, 1954	leptogastrinae:tid:2584	species		379	b75a7695-4431-4a5c-81b3-d24a0c677953	
leptogastrinae:tid:2762	http://leptogastrinae.lifedesks.org/pages/2762	Leptogaster penicillata Janssens, 1954	leptogastrinae:tid:2584	species		380	b2838e3f-83d9-4789-97f0-bee3b20e48b5	
leptogastrinae:tid:2771	http://leptogastrinae.lifedesks.org/pages/2771	Leptogaster pumila (Macquart, 1834)	leptogastrinae:tid:2584	species		381	d40a6cd3-729a-4048-b2ef-45279a300fcd	
leptogastrinae:tid:2840	http://leptogastrinae.lifedesks.org/pages/2840	Leptogaster spinulosa Hermann, 1914	leptogastrinae:tid:2584	species		382	d9760eb4-3c3a-4af3-9e8b-8750e91cb906	
leptogastrinae:tid:2836	http://leptogastrinae.lifedesks.org/pages/2836	Leptogaster vittata Wiedemann, 1828	leptogastrinae:tid:2584	species		383	8430e3a1-47bf-4808-957c-d0355e221aaf	
leptogastrinae:tid:2835	http://leptogastrinae.lifedesks.org/pages/2835	Leptogaster audouinii (Macquart, 1838)	leptogastrinae:tid:2584	species		384	f3f36627-6e39-4731-8952-a0c804da4fa0	
leptogastrinae:tid:2837	http://leptogastrinae.lifedesks.org/pages/2837	Leptogaster gigas (Macquart, 1838)	leptogastrinae:tid:2584	species		385	cb6b2c90-b100-47cc-8d7a-2f0aeb1246b0	
leptogastrinae:tid:2838	http://leptogastrinae.lifedesks.org/pages/2838	Leptogaster insularis Janssens, 1954	leptogastrinae:tid:2584	species		386	cc534aef-8b5e-484c-ac44-6c4086a9d837	
leptogastrinae:tid:2839	http://leptogastrinae.lifedesks.org/pages/2839	Leptogaster sauteri Hermann, 1914	leptogastrinae:tid:2584	species		387	7cf08628-591a-45ea-8554-84f593dc7e2e	
leptogastrinae:tid:2832	http://leptogastrinae.lifedesks.org/pages/2832	Leptogaster conopsoides Pallas in Wiedemann, 1818	leptogastrinae:tid:2584	species		388	2f909c11-1056-4aea-a448-fd7ca801719a	
leptogastrinae:tid:2830	http://leptogastrinae.lifedesks.org/pages/2830	Leptogaster histrio Wiedemann, 1828	leptogastrinae:tid:2584	species		389	0e1e73e6-8bb1-40c8-883e-fdf42a2c5343	
leptogastrinae:tid:2824	http://leptogastrinae.lifedesks.org/pages/2824	Leptogaster timorensis Frey, 1937	leptogastrinae:tid:2584	species		390	ceb6c487-4ad5-4151-93c6-6204011b4d3d	
leptogastrinae:tid:2825	http://leptogastrinae.lifedesks.org/pages/2825	Leptogaster apicalis Janssens, 1954	leptogastrinae:tid:2584	species		391	967dd5c2-2cac-4331-aa71-9c75f587e3eb	
leptogastrinae:tid:2747	http://leptogastrinae.lifedesks.org/pages/2747	Leptogaster nitida Macquart, 1826	leptogastrinae:tid:2828		homonym	392	c98b47a6-972b-4424-b1c2-d57eec08a557
leptogastrinae:tid:2828	http://leptogastrinae.lifedesks.org/pages/2828	Leptogaster variegata Loew, 1847	leptogastrinae:tid:2584	species		393	94bfdf33-f7bb-43ba-a8d2-fe7d8dc8d348	
leptogastrinae:tid:2829	http://leptogastrinae.lifedesks.org/pages/2829	Leptogaster annulipes (Doleschall, 1858)	leptogastrinae:tid:2584	species		394	e1293d2a-723e-45f6-aa42-25419866a573	
leptogastrinae:tid:2841	http://leptogastrinae.lifedesks.org/pages/2841	Leptogaster trimucronata Hermann, 1914	leptogastrinae:tid:2584	species		395	17987dce-424d-4ad2-8cf6-d50c314bea84	
leptogastrinae:tid:2842	http://leptogastrinae.lifedesks.org/pages/2842	Leptogaster pilosella Hermann, 1914	leptogastrinae:tid:2584	species		396	2dd1db0b-9f68-4d7e-a7a7-b0709dfa1716	
leptogastrinae:tid:2742	http://leptogastrinae.lifedesks.org/pages/2742	Leptogaster murina Loew, 1862	leptogastrinae:tid:2584	species		397	c4802f79-d958-4b00-b82e-7ac4d5a1f815	
leptogastrinae:tid:2945	http://leptogastrinae.lifedesks.org/pages/2945	Leptogaster filiventris Hsia, 1949	leptogastrinae:tid:2584			398	6e123d34-9d8a-42e1-b051-6df12fdde359	
leptogastrinae:tid:2946	http://leptogastrinae.lifedesks.org/pages/2946	Leptogaster lehri Hradsky and Hüttinger, 1983	leptogastrinae:tid:2584			399	346473ee-d907-46c9-a071-5ad739d0f9ff	
leptogastrinae:tid:2849	http://leptogastrinae.lifedesks.org/pages/2849	Leptogaster distinctus Schiner, 1866	leptogastrinae:tid:2584	species		400	461fb79d-6f19-4709-a1a7-2e0f584b9212	
leptogastrinae:tid:2848	http://leptogastrinae.lifedesks.org/pages/2848	Leptogaster ochraceus Schiner, 1866	leptogastrinae:tid:2584	species		401	37193579-2bdb-4a69-a54f-97827fd520d0	
leptogastrinae:tid:2843	http://leptogastrinae.lifedesks.org/pages/2843	Leptogaster appendiculata Hermann, 1914	leptogastrinae:tid:2584	species		402	f52f334b-20a5-4b98-8ecb-c36cfacea54d	
leptogastrinae:tid:2844	http://leptogastrinae.lifedesks.org/pages/2844	Leptogaster coarctata Hermann, 1914	leptogastrinae:tid:2584	species		403	31f6b5eb-efc3-4594-9626-b38513c8edca	
leptogastrinae:tid:2845	http://leptogastrinae.lifedesks.org/pages/2845	Leptogaster suleymani Hasbenli, Candan & Alpay, 2006	leptogastrinae:tid:2584	species		404	09b44b7c-ee0c-48fb-9dc7-d110d3cc36d7	
